66,178,274,65,72,183,92,346,123,73,69,127,56,179,257,56,56,57,288,184,156,70,106,70,72,76,63,240,89,642
136,215,177,66,74,91,69,289,103,68,68,125,56,170,238,56,57,144,240,70,70,70,105,419,76,79,65,289,100,75
125,231,242,66,66,66,108,299,122,69,68,69,56,178,260,56,56,96,267,194,150,69,104,70,69,105,68,275,92,70
109,88,167,66,73,66,126,353,122,68,68,68,56,178,259,56,57,96,270,202,151,68,115,69,65,123,69,343,90,66
196,196,237,66,68,724,82,233,115,70,68,69,56,174,170,56,56,96,276,196,147,68,102,70,80,117,70,95,116,78
66,320,245,65,74,66,69,249,100,68,69,271,56,181,139,57,57,160,281,217,153,69,121,106,64,102,68,232,107,66
142,710,136,66,66,266,69,386,114,68,68,196,56,307,221,56,57,120,196,310,70,69,112,69,80,99,70,249,109,78
203,281,250,65,75,66,69,164,105,78,68,69,56,216,162,56,56,107,277,186,69,69,112,70,64,119,80,267,96,66
215,253,213,66,68,939,68,170,69,68,69,325,57,210,170,56,57,100,276,187,71,75,101,70,169,88,61,311,84,72
238,235,238,66,77,138,103,268,116,78,68,68,57,194,172,56,57,105,273,194,70,70,112,70,70,109,67,380,93,70
226,233,203,66,77,66,113,271,117,69,68,68,56,161,166,56,56,80,181,68,150,69,112,69,72,99,76,285,94,78
227,231,209,66,77,66,109,364,120,69,68,69,56,108,142,56,57,56,273,150,69,68,86,70,73,112,64,265,94,74
128,195,165,66,79,1083,69,171,69,70,70,582,56,119,136,56,57,211,244,262,69,69,95,184,73,108,59,295,114,73
134,66,157,66,67,520,68,170,106,78,68,117,56,150,220,56,57,75,258,208,70,70,93,70,67,100,77,343,100,66
170,268,192,66,70,154,68,205,112,70,68,196,56,161,249,56,57,111,224,272,69,69,104,69,60,116,73,336,116,63
142,243,180,66,74,67,84,411,68,79,68,129,56,158,253,56,57,90,264,220,66,68,93,70,67,115,72,320,120,68
149,238,156,66,75,66,117,275,68,75,68,69,56,160,226,57,176,90,265,231,70,69,94,68,64,110,69,296,92,62
68,971,184,65,69,66,68,148,69,70,68,126,56,132,222,56,56,89,245,224,70,70,105,70,79,101,79,301,121,77
