46.90847499008149,48.81282998138371,58.81984923856319,68.00744651631214,46.05700857570116,30.54292428357799
50.83162938322092,49.07376323740348,62.19824823755608,72.24188970610675,44.596697897274694,29.750968962675863
50.84078493606372,49.279763176366465,62.765892513809625,73.33597827082126,47.18771935178686,29.828791161839657
71.89397869808039,73.20322275460066,72.7225562303537,77.77642139957885,59.01211584826197,37.21732230597858
71.89397869808039,73.20322275460066,72.7225562303537,77.77642139957885,58.99838251899777,37.21732230597858
45.580919827875604,48.670918912320325,56.36158330027161,63.35642567217017,49.38505203405866,38.34345530564287
46.12567522202216,49.14700766014588,56.90176091799677,64.50086977752007,52.26905117954039,35.97674489577929
50.54322946867275,44.07025360881374,45.84185308389538,51.29398480178228,75.47837763603626,40.61861018707846
50.81789605395672,44.09314249092074,46.12567522202216,51.75634022034364,75.48295541245766,40.59572130497146
61.65349284340953,51.033051545762504,38.618121890926844,40.641499069185464,43.127231666005436,75.89953306680502
62.17535935544908,51.88909573656423,38.62727744376965,40.64607684560686,43.127231666005436,75.89953306680502
59.639271217993716,55.54673909726249,63.832514419995725,66.98202459791864,91.73863948484755,69.15646839808343
59.639271217993716,56.05487228003784,64.1117587817011,67.27042451246682,91.76610614337596,69.19766838587603
71.28513443403425,71.32175664540544,72.20984527115695,73.34055604724266,70.12237922299875,32.26874599444563
71.29428998687705,71.32175664540544,72.20984527115695,73.33597827082126,70.12237922299875,32.25043488876003
61.42460402233955,60.50447096163823,64.66566972869045,72.20068971831415,73.72508926664021,21.158482619708852
44.207586901455734,42.774742881557664,48.27265236365856,57.6113162633137,46.30420850245674,62.73384807885983
44.79354228339488,43.99700918607135,48.27265236365856,57.757805108798486,46.240119632557146,62.73384807885983
58.58638264107181,58.55433820612201,76.31611072115238,82.76161992248299,90.87343974120304,50.28687398907437
58.59096041749321,58.613849299600204,76.31611072115238,82.76161992248299,90.87343974120304,50.254829554124576
66.84011352885526,69.91637928403577,76.56788842432935,87.70104068117313,91.51890621662038,42.73812067018647
45.274208807641834,44.207586901455734,54.425183874019595,71.96722312082278,63.23282570879238,31.366924039429914
47.155674916837064,45.21469771416364,55.82598345896786,74.15540025025177,63.23282570879238,31.449324015015108
56.68202764976959,60.486159855952636,63.31980346079897,77.78557695242165,75.74388866847742,67.4718466750084
39.45585497604297,36.29261146885586,41.625720999786374,60.037537766655475,56.173894466994234,62.24860377819147
40.032654805139316,36.64967802972503,41.625720999786374,60.042115543076875,56.13727225562304,62.26691488387707
45.28336436048463,39.70305490279855,38.883632923368026,43.41563158055361,48.40083010345775,67.4535355693228
45.30167546617023,39.739677114169744,38.892788476210825,43.41563158055361,48.39167455061495,67.4306466872158
34.47065645313883,29.503769035920286,58.05078279976806,59.46073793755913,56.338694418164614,49.732963042085025
41.06265449995422,36.37958922086246,38.42585528122807,44.5600756859035,42.225409710989716,66.3365581225013
41.927854243598745,36.855677968688006,38.65474410229805,44.5646534623249,45.21927549058504,66.83553575243386
57.48771629993591,61.09042634357738,64.67940305795464,64.51460310678426,75.89953306680502,65.91540269173254
44.99954222235786,48.16278572954497,57.18100527970214,58.92971587267678,44.07025360881374,44.372386852626114
48.03460798974578,45.255897701956236,71.02877895443586,76.44428846095157,44.67909787285989,41.016876735740226
48.25891903439436,45.50767540513321,71.36753440961944,76.70064394054994,45.00411999877926,41.07181005279702
50.65309610278634,42.19336527603992,43.92376476332896,39.48332163457137,8.194219794305246,68.89553514206366
50.804162724692524,42.152165288247325,44.436475722525714,40.32105471968749,5.127109591967528,68.98251289407025
7.741019928586688,6.96279793694876,8.651997436445203,18.90621662038026,53.50962858973968,65.48509170812098
35.340433973204746,28.052613910336618,30.085146641438033,35.642567217017124,53.40891750846889,68.13562425611133
66.07104709006012,59.14487136448256,58.84731589709158,59.24100466933195,73.79375591296122,71.61473433637501
54.416028321176796,42.999053926206244,60.01922666096988,72.8873561815241,37.762077700125126,56.75069429609058
56.68202764976959,44.70656453138829,61.05838190862758,73.26731162450027,38.26105533005768,58.133182775353255
64.94491409039583,64.87624744407483,69.11526841029084,75.56535538804285,73.75255592516862,63.832514419995725
69.22513504440442,40.183721427045505,46.926786095767085,76.39393292031617,37.153233436078985,48.8586077455977
68.66206854457228,70.17273476363414,67.77855769524217,75.53788872951445,49.18362987151708,60.8844264046144
63.219092379528185,67.18802453688161,76.87917722098453,80.64210943937498,84.35468611713004,44.6333201086459
63.219092379528185,67.421491134373,78.02819910275582,84.11664174321726,85.38010803552355,42.63740958891568
57.222205267494736,54.292428357799004,70.22766808069093,75.56993316446425,39.69389934995575,43.26914273506882
56.07776116214484,58.87020477919858,58.888515884884185,63.09091463972899,80.68788720358897,71.7841120639668
58.23389385662404,55.15762810144353,46.391186254463335,76.37562181463058,54.654072695089575,49.655140842921234
